Date,Realized Volatility,Constant,RV_lag1,5MA_RV,22MA_RV,Abs_Bias_lag1,Abs_pct_chg_lag1,abs_overnight_info_lag1,Abs_Bias_lag2,Abs_pct_chg_lag2,abs_overnight_info_lag2,Abs_Bias_lag3,squared_pct_chg_lag3,abs_overnight_info_lag3
2009-10-23,1.1029355818172837,1,1.6294527625086108,1.5458015370511575,2.2030790267126523,0.002418324646626502,0.6245,0.0019561952866276044,0.01343374566344302,0.4495,0.0006225499108332144,0.024564669773575076,1.52,0.0012762423763579278
2009-10-26,1.2827898006399543,1,1.1029355818172837,1.2192073182463528,2.1904681779963693,0.012116612325053566,1.8495,0.0020722777922035363,0.002418324646626502,0.6245,0.0019561952866276044,0.01343374566344302,0.4495,0.0006225499108332144
2009-10-27,1.9509193260469118,1,1.2827898006399543,1.234697883821307,2.11463838486756,0.008030794499234162,0.0553,0.007577925097352889,0.012116612325053566,1.8495,0.0020722777922035363,0.002418324646626502,0.6245,0.0019561952866276044
2009-10-28,1.7819973496914574,1,1.9509193260469118,1.4437597217346763,2.165167097219525,0.0165855790120375,2.8334,0.0024113440564335065,0.008030794499234162,0.0553,0.007577925097352889,0.012116612325053566,1.8495,0.0020722777922035363
2009-10-29,1.4164070657917411,1,1.7819973496914574,1.5496189641408447,2.1021732339518056,0.010750616569609406,0.3267,0.018690209702914018,0.0165855790120375,2.8334,0.0024113440564335065,0.008030794499234162,0.0553,0.007577925097352889
2009-10-30,0.9805616763087271,1,1.4164070657917411,1.5070098247974708,1.966877280241569,0.028353516225494424,2.3377,0.015679351514827466,0.010750616569609406,0.3267,0.018690209702914018,0.0165855790120375,2.8334,0.0024113440564335065
2009-11-02,2.5930646420035743,1,0.9805616763087271,1.4825350436957594,1.8759761974217517,0.009132299859400561,1.1951,0.020923024468102902,0.028353516225494424,2.3377,0.015679351514827466,0.010750616569609406,0.3267,0.018690209702914018
2009-11-03,1.056831297263378,1,2.5930646420035743,1.7445900119684836,1.8128480078396216,0.01960981755584612,2.6971,0.0029517775330845097,0.009132299859400561,1.1951,0.020923024468102902,0.028353516225494424,2.3377,0.015679351514827466
2009-11-04,1.225929426743768,1,1.056831297263378,1.5657724062117766,1.641488743002843,0.025701539213306646,1.2214,0.001631817916816658,0.01960981755584612,2.6971,0.0029517775330845097,0.009132299859400561,1.1951,0.020923024468102902
2009-11-05,0.9943256256642116,1,1.225929426743768,1.4545588216222387,1.592487774733649,0.02397318581856034,0.4595,0.0015867032007435,0.025701539213306646,1.2214,0.001631817916816658,0.01960981755584612,2.6971,0.0029517775330845097
2009-11-06,0.8285511372513719,1,0.9943256256642116,1.3701425335967325,1.530649958228269,0.01968127602102321,0.8476,0.006660383890459087,0.02397318581856034,0.4595,0.0015867032007435,0.025701539213306646,1.2214,0.001631817916816658
2009-11-09,1.117634008827372,1,0.8285511372513719,1.3397404257852616,1.3995262205545864,0.011600442564025926,0.2847,0.0005978328658269305,0.01968127602102321,0.8476,0.006660383890459087,0.02397318581856034,0.4595,0.0015867032007435
2009-11-10,0.6496229065817114,1,1.117634008827372,1.0446542991500212,1.3822974771385028,0.00891339607851549,0.365,0.008649389310379618,0.011600442564025926,0.2847,0.0005978328658269305,0.01968127602102321,0.8476,0.006660383890459087
2009-11-11,0.948905829246914,1,0.6496229065817114,0.963212621013688,1.3581652468482706,0.005772917659681909,0.0953,0.0007235338095608057,0.00891339607851549,0.365,0.008649389310379618,0.011600442564025926,0.2847,0.0005978328658269305
2009-11-12,0.7536582007114128,1,0.948905829246914,0.9078079015143171,1.3349368539334856,0.0017365023387583278,0.1075,0.001971165004880149,0.005772917659681909,0.0953,0.0007235338095608057,0.00891339607851549,0.365,0.008649389310379618
2009-11-13,1.3157554480916345,1,0.7536582007114128,0.8596744165237572,1.3285497608283525,0.00010239874378115132,0.0708,0.0026177137342280332,0.0017365023387583278,0.1075,0.001971165004880149,0.005772917659681909,0.0953,0.0007235338095608057
2009-11-16,0.731103216020533,1,1.3157554480916345,0.9571152786918097,1.3260550298418374,0.0030335929925477956,0.4634,0.005874517896938158,0.00010239874378115132,0.0708,0.0026177137342280332,0.0017365023387583278,0.1075,0.001971165004880149
2009-11-17,0.9508918300970682,1,0.731103216020533,0.879809120130442,1.2936363738162577,0.023914959767187938,2.7419,0.004872314199882766,0.0030335929925477956,0.4634,0.005874517896938158,0.00010239874378115132,0.0708,0.0026177137342280332
2009-11-18,1.131964068434553,1,0.9508918300970682,0.9400629048335134,1.2124993353733375,0.019850295088762238,0.2394,0.0013320846504001338,0.023914959767187938,2.7419,0.004872314199882766,0.0030335929925477956,0.4634,0.005874517896938158
2009-11-19,0.8057058414808053,1,1.131964068434553,0.9766745526710412,1.209164203358309,0.018121679140227442,0.6197,0.002405048796100928,0.019850295088762238,0.2394,0.0013320846504001338,0.023914959767187938,2.7419,0.004872314199882766
2009-11-20,0.9078922505276742,1,0.8057058414808053,0.9870840808249198,1.2046230990401607,0.014271008925552664,0.5261,0.0033894513103049917,0.018121679140227442,0.6197,0.002405048796100928,0.019850295088762238,0.2394,0.0013320846504001338
2009-11-23,0.6096807691868225,1,0.9078922505276742,0.9055114413121279,1.1889499678068451,0.0031372043399873206,0.3694,0.0013979088017634922,0.014271008925552664,0.5261,0.0033894513103049917,0.018121679140227442,0.6197,0.002405048796100928
2009-11-24,5.195451933551063,1,0.6096807691868225,0.8812269519453858,1.1425966953831277,0.008411684777453132,0.9164,0.0040523854781362445,0.0031372043399873206,0.3694,0.0013979088017634922,0.014271008925552664,0.5261,0.0033894513103049917
2009-11-25,3.542339991854893,1,5.195451933551063,1.7301389726361847,1.3286201659164811,0.023033343984593557,3.4486,0.0027059782373726193,0.008411684777453132,0.9164,0.0040523854781362445,0.0031372043399873206,0.3694,0.0013979088017634922
2009-11-26,6.336999045842742,1,3.542339991854893,2.2122141573202527,1.4313269927898877,0.0017785653741242413,2.0673,0.0017761441156238789,0.023033343984593557,3.4486,0.0027059782373726193,0.008411684777453132,0.9164,0.0040523854781362445
2009-11-27,3.351622628061645,1,6.336999045842742,3.31847279819264,1.6306942527806072,0.029453909509413734,3.6225,0.010679087208224303,0.0017785653741242413,2.0673,0.0017761441156238789,0.023033343984593557,3.4486,0.0027059782373726193
2009-11-30,1.5527475604478722,1,3.351622628061645,3.8072188736994343,1.7020408563428886,0.04004768746067988,2.3562,0.005804650505831788,0.029453909509413734,3.6225,0.010679087208224303,0.0017785653741242413,2.0673,0.0017761441156238789
2009-12-01,1.9286720284210488,1,1.5527475604478722,3.995832231951644,1.7082381515545308,0.00021488612458675505,3.1986,0.0013287698434432116,0.04004768746067988,2.3562,0.005804650505831788,0.029453909509413734,3.6225,0.010679087208224303
2009-12-02,1.2224660040158324,1,1.9286720284210488,3.342476250925641,1.7513340766505456,0.011941656817445079,1.2538,0.005430060032216133,0.00021488612458675505,3.1986,0.0013287698434432116,0.04004768746067988,2.3562,0.005804650505831788
2009-12-03,1.5819979441455898,1,1.2224660040158324,2.8785014533578286,1.6890341385601937,0.023759380901424265,1.0629,0.0005374940456697175,0.011941656817445079,1.2538,0.005430060032216133,0.00021488612458675505,3.1986,0.0013287698434432116
2009-12-04,5.662927975589192,1,1.5819979441455898,1.9275012330183983,1.7129053497821125,0.016370033967074704,0.1567,0.002457815254912177,0.023759380901424265,1.0629,0.0005374940456697175,0.011941656817445079,1.2538,0.005430060032216133
2009-12-07,1.7563972845460274,1,5.662927975589192,2.389762302523908,1.914587102002359,0.018522742587604668,1.6056,0.001201791247771311,0.016370033967074704,0.1567,0.002457815254912177,0.023759380901424265,1.0629,0.0005374940456697175
2009-12-08,2.70491710306901,1,1.7563972845460274,2.430492247343539,1.9492267228606233,0.014618425500598775,0.4478,0.0004716143632901293,0.018522742587604668,1.6056,0.001201791247771311,0.016370033967074704,0.1567,0.002457815254912177
2009-12-09,1.6225060428835536,1,2.70491710306901,2.585741262273131,2.034516084943243,0.00023367886512914993,1.0574,0.011796617078564609,0.014618425500598775,0.4478,0.0004716143632901293,0.018522742587604668,1.6056,0.001201791247771311
2009-12-10,1.0276766428099695,1,1.6225060428835536,2.6657492700466756,2.0574648137639784,0.015382550927297345,1.7319,0.005782172312976286,0.00023367886512914993,1.0574,0.011796617078564609,0.014618425500598775,0.4478,0.0004716143632901293
2009-12-11,0.8807122693215613,1,1.0276766428099695,2.5548850097795515,2.0746490745016266,0.010220465260005085,0.4536,0.0018984728280742047,0.015382550927297345,1.7319,0.005782172312976286,0.00023367886512914993,1.0574,0.011796617078564609
2009-12-14,3.8013087978715485,1,0.8807122693215613,1.5984418685260253,2.0715493672322927,0.008108256800980485,0.2134,0.00011302272831414939,0.010220465260005085,0.4536,0.0018984728280742047,0.015382550927297345,1.7319,0.005782172312976286
2009-12-15,1.2369754647533882,1,3.8013087978715485,2.0074241711911296,2.2100789398304808,0.010612345808883816,1.7118,0.005862309095240548,0.008108256800980485,0.2134,0.00011302272831414939,0.010220465260005085,0.4536,0.0018984728280742047
2009-12-16,0.9031750161841728,1,1.2369754647533882,1.7138358435280054,2.2064980314969236,0.0033148499198443204,0.8612,0.003548245648074655,0.010612345808883816,1.7118,0.005862309095240548,0.008108256800980485,0.2134,0.00011302272831414939
2009-12-17,2.163106721781737,1,0.9031750161841728,1.5699696381881292,2.214319476958907,0.0035439535137609113,0.5878,0.0019626139962145572,0.0033148499198443204,0.8612,0.003548245648074655,0.010612345808883816,1.7118,0.005862309095240548
2009-12-18,2.4790052179435125,1,2.163106721781737,1.7970556539824827,2.2694201538536647,0.022535463420791046,2.3389,0.0076613604553159576,0.0035439535137609113,0.5878,0.0019626139962145572,0.0033148499198443204,0.8612,0.003548245648074655
2009-12-21,1.876412514814436,1,2.4790052179435125,2.116714243706873,2.3306492970131627,0.03486362498686546,2.0507,0.001870474333884431,0.022535463420791046,2.3389,0.0076613604553159576,0.0035439535137609113,0.5878,0.0019626139962145572
2009-12-22,2.0054605634135916,1,1.876412514814436,1.7317349870954506,2.379317782164691,0.02074632638112206,0.2918,0.0011655169628088657,0.03486362498686546,2.0507,0.001870474333884431,0.022535463420791046,2.3389,0.0076613604553159576
2009-12-23,1.4720852983103507,1,2.0054605634135916,1.8854320068274908,2.4292072509322327,0.030051510799946612,2.32,0.0007611434834267072,0.02074632638112206,0.2918,0.0011655169628088657,0.03486362498686546,2.0507,0.001870474333884431
2009-12-24,0.986766417535163,1,1.4720852983103507,1.9992140632527264,2.468407456801484,0.010986357574354955,0.7624,0.002306224396980028,0.030051510799946612,2.32,0.0007611434834267072,0.02074632638112206,0.2918,0.0011655169628088657
2009-12-25,0.7181783184462033,1,0.986766417535163,1.7639460024034115,2.2771035697098525,0.01621231298367931,2.5907,0.0013276986374037847,0.010986357574354955,0.7624,0.002306224396980028,0.030051510799946612,2.32,0.0007611434834267072
2009-12-28,0.8113667382730424,1,0.7181783184462033,1.4117806225039495,2.148732584554912,0.01062507782902955,0.3823,0.002386883739575296,0.01621231298367931,2.5907,0.0013276986374037847,0.010986357574354955,0.7624,0.002306224396980028
2009-12-29,1.0090770928561796,1,0.8113667382730424,1.1987714671956708,1.89756747966538,0.02144053874355123,1.5099,0.0004348673370451195,0.01062507782902955,0.3823,0.002386883739575296,0.01621231298367931,2.5907,0.0013276986374037847
2009-12-30,1.3135503590666164,1,1.0090770928561796,0.9994947730841884,1.7910881371560408,0.01831849369845706,0.7205,2.0860612346851326e-05,0.02144053874355123,1.5099,0.0004348673370451195,0.01062507782902955,0.3823,0.002386883739575296
2009-12-31,0.9140195918394594,1,1.3135503590666164,0.9677877852354417,1.7802155370932566,0.022100067380335986,1.5829,0.0007347266507142791,0.01831849369845706,0.7205,2.0860612346851326e-05,0.02144053874355123,1.5099,0.0004348673370451195
2010-01-04,0.7251559571824305,1,0.9140195918394594,0.9532384200963009,1.7340949717940937,0.018849153789002315,0.4456,0.003840788386330729,0.022100067380335986,1.5829,0.0007347266507142791,0.01831849369845706,0.7205,2.0860612346851326e-05
2010-01-05,1.6928755429064732,1,0.7251559571824305,0.9546339478435462,1.7114899696653025,0.002195608516922576,1.0185,0.003295670663456818,0.018849153789002315,0.4456,0.003840788386330729,0.022100067380335986,1.5829,0.0007347266507142791
2010-01-06,1.1045721240235935,1,1.6928755429064732,1.1309357087702323,1.7165298605180697,0.00819647591453787,1.1844,0.0014214075728276043,0.002195608516922576,1.0185,0.003295670663456818,0.018849153789002315,0.4456,0.003840788386330729
2010-01-07,1.6874059827845656,1,1.1045721240235935,1.1500347150037151,1.509331867265088,0.002986314899015241,0.852,6.883617392894337e-05,0.00819647591453787,1.1844,0.0014214075728276043,0.002195608516922576,1.0185,0.003295670663456818
2010-01-08,1.8506046215837066,1,1.6874059827845656,1.224805839747305,1.5061958990032034,0.01771990308641236,1.8880000000000001,0.004871882396763283,0.002986314899015241,0.852,6.883617392894337e-05,0.00819647591453787,1.1844,0.0014214075728276043
2010-01-11,1.6197488475729458,1,1.8506046215837066,1.4121228456961543,1.4673635134811442,0.011697232380941003,0.1009,0.03251144193839295,0.01771990308641236,1.8880000000000001,0.004871882396763283,0.002986314899015241,0.852,6.883617392894337e-05
2010-01-12,1.6082220330449026,1,1.6197488475729458,1.5910414237742576,1.4672381864215713,0.004547876891306757,0.5242,0.002195233223316606,0.011697232380941003,0.1009,0.03251144193839295,0.01771990308641236,1.8880000000000001,0.004871882396763283
2010-01-13,1.9096777913066216,1,1.6082220330449026,1.5741107218019434,1.4936266132504317,0.014828036358395025,1.9054,0.021297491999620277,0.004547876891306757,0.5242,0.002195233223316606,0.011697232380941003,0.1009,0.03251144193839295
2010-01-14,0.8529412348785624,1,1.9096777913066216,1.7351318552585488,1.5403977733406615,0.011528063969624469,3.0944,0.0033741171736512143,0.014828036358395025,1.9054,0.021297491999620277,0.004547876891306757,0.5242,0.002195233223316606
2010-01-15,0.932233834587148,1,0.8529412348785624,1.5682389056773482,1.4063810659318896,0.0004790981543241202,1.3519,0.0005098915969021789,0.011528063969624469,3.0944,0.0033741171736512143,0.014828036358395025,1.9054,0.021297491999620277
2010-01-18,0.522783690583436,1,0.932233834587148,1.3845647482780366,1.392529173651606,0.0013964757952624751,0.2675,0.003266652371017642,0.0004790981543241202,1.3519,0.0005098915969021789,0.011528063969624469,3.0944,0.0033741171736512143
2010-01-19,0.7791728832415828,1,0.522783690583436,1.1651717168801348,1.3752386588515724,0.003893759046690093,0.4015,0.0015797972021243112,0.0013964757952624751,0.2675,0.003266652371017642,0.0004790981543241202,1.3519,0.0005098915969021789
2010-01-20,2.0957277849525378,1,0.7791728832415828,0.9993618869194709,1.3123325752815653,0.008571078277425315,0.302,0.0015888819176588242,0.003893759046690093,0.4015,0.0015797972021243112,0.0013964757952624751,0.2675,0.003266652371017642
2010-01-21,2.125186588559077,1,2.0957277849525378,1.036571885648654,1.2949108737819754,0.01981599894277153,2.9266,0.0007418286208711322,0.008571078277425315,0.302,0.0015888819176588242,0.003893759046690093,0.4015,0.0015797972021243112
2010-01-22,3.396033172219886,1,2.125186588559077,1.291020956384757,1.3062187862249137,0.014036175562875286,0.2225,0.012788208915447186,0.01981599894277153,2.9266,0.0007418286208711322,0.008571078277425315,0.302,0.0015888819176588242
2010-01-25,1.7045942299040502,1,3.396033172219886,1.7837808239113044,1.3694266320797452,0.017648906655502117,0.9584,0.008109278400555198,0.014036175562875286,0.2225,0.012788208915447186,0.01981599894277153,2.9266,0.0007418286208711322
2010-01-26,2.8386620366024573,1,1.7045942299040502,2.0201429317754274,1.3799952198794587,0.01961717646254968,1.0924,0.00014121238123188107,0.017648906655502117,0.9584,0.008109278400555198,0.014036175562875286,0.2225,0.012788208915447186
2010-01-27,2.4825925451393376,1,2.8386620366024573,2.432040762447602,1.4641722934734267,0.02963130087855781,2.4243,0.0003794743498026776,0.01961717646254968,1.0924,0.00014121238123188107,0.017648906655502117,0.9584,0.008109278400555198
2010-01-28,1.5180608562164852,1,2.4825925451393376,2.5094137144849626,1.5443729401412964,0.029779165119684592,1.0859,0.0004665243734756075,0.02963130087855781,2.4243,0.0003794743498026776,0.01961717646254968,1.0924,0.00014121238123188107
2010-01-29,1.229977556599512,1,1.5180608562164852,2.387988568016444,1.5764954000478164,0.016548257376950204,0.2523,0.004820991860355228,0.029779165119684592,1.0859,0.0004665243734756075,0.02963130087855781,2.4243,0.0003794743498026776
2010-02-01,2.1987041507858662,1,1.229977556599512,1.9547774448923694,1.586536330217968,0.009060691460765824,0.162,0.0026523019849822305,0.016548257376950204,0.2523,0.004820991860355228,0.029779165119684592,1.0859,0.0004665243734756075
2010-02-02,1.191647408406998,1,2.1987041507858662,2.0535994290687327,1.6267705934779337,0.015080097770744594,1.6035,0.004881381306259591,0.009060691460765824,0.162,0.0026523019849822305,0.016548257376950204,0.2523,0.004820991860355228
2010-02-03,3.549622944749688,1,1.191647408406998,1.724196503429641,1.6393900396855492,0.011653196876300953,0.226,0.0035106988788911053,0.015080097770744594,1.6035,0.004881381306259591,0.009060691460765824,0.162,0.0026523019849822305
2010-02-04,1.2017627847843586,1,3.549622944749688,1.9376025833517112,1.767774902756788,0.010476576565528362,2.3553,0.0069435385875600275,0.011653196876300953,0.226,0.0035106988788911053,0.015080097770744594,1.6035,0.004881381306259591
2010-02-05,1.4776333375260065,1,1.2017627847843586,1.874342969065286,1.7454515955694192,0.007556031820771025,0.2839,0.019931857749444504,0.010476576565528362,2.3553,0.0069435385875600275,0.011653196876300953,0.226,0.0035106988788911053
2010-02-08,1.124688026848779,1,1.4776333375260065,1.923874125250585,1.7624089234558928,0.007918791068476594,1.8665,0.0010041094444686038,0.007556031820771025,0.2839,0.019931857749444504,0.010476576565528362,2.3553,0.0069435385875600275
2010-02-09,0.7709208896753253,1,1.124688026848779,1.7090709004631672,1.7368308345497205,0.008937149668436284,0.1438,0.0010512566961438097,0.007918791068476594,1.8665,0.0010041094444686038,0.007556031820771025,0.2839,0.019931857749444504
2010-02-10,0.30893430232369484,1,0.7709208896753253,1.6249255967168328,1.6877543012811578,0.005251912327642216,0.4657,0.006185300941037752,0.008937149668436284,0.1438,0.0010512566961438097,0.007918791068476594,1.8665,0.0010041094444686038
2010-02-11,0.3866100604797914,1,0.30893430232369484,0.9767878682316343,1.6281718219516463,0.007522997876193038,1.1414,0.0008653421640865133,0.005251912327642216,0.4657,0.006185300941037752,0.008937149668436284,0.1438,0.0010512566961438097
2010-02-12,0.2353483314161507,1,0.3866100604797914,0.8137573233707208,1.5726440050168684,0.009184057397001233,0.1006,0.0035405356676871946,0.007522997876193038,1.1414,0.0008653421640865133,0.005251912327642216,0.4657,0.006185300941037752
2010-02-22,0.6088878214668957,1,0.2353483314161507,0.5653003221487497,1.4965381204763923,0.014769129840226825,1.0931,0.0004739151243757789,0.009184057397001233,0.1006,0.0035405356676871946,0.007522997876193038,1.1414,0.0008653421640865133
2010-02-23,1.3032784381191598,1,0.6088878214668957,0.462140281072373,1.4854447835031346,0.005279500231294421,0.4882,0.0014964254025926493,0.014769129840226825,1.0931,0.0004739151243757789,0.009184057397001233,0.1006,0.0035405356676871946
2010-02-24,0.8667308126863255,1,1.3032784381191598,0.5686117907611399,1.502310447300044,0.0039526868475512345,0.6933,0.005915385217702962,0.005279500231294421,0.4882,0.0014964254025926493,0.014769129840226825,1.0931,0.0004739151243757789
2010-02-25,0.5945864268334855,1,0.8667308126863255,0.680171092833666,1.5179444073956299,0.006594612882443229,1.3278,0.0014809470913199618,0.0039526868475512345,0.6933,0.005915385217702962,0.005279500231294421,0.4882,0.0014964254025926493
2010-02-26,0.4473348231667772,1,0.5945864268334855,0.7217663661044048,1.5095541139225346,0.014264045760286947,1.272,0.0023290376625126896,0.006594612882443229,1.3278,0.0014809470913199618,0.0039526868475512345,0.6933,0.005915385217702962
2010-03-01,0.3687558004213281,1,0.4473348231667772,0.7641636644545301,1.4346271611140908,0.00919762463787599,0.2834,0.0016575686453528249,0.014264045760286947,1.272,0.0023290376625126896,0.006594612882443229,1.3278,0.0014809470913199618
2010-03-02,0.452304222791762,1,0.3687558004213281,0.7161372602454167,1.3547893980169206,0.015346022578615504,1.1763,0.0006034757015473957,0.00919762463787599,0.2834,0.0016575686453528249,0.014264045760286947,1.272,0.0023290376625126896
2010-03-03,0.4678863702328643,1,0.452304222791762,0.5459424171799371,1.2209835366792785,0.004582503673097094,0.4772,0.00032242285271522064,0.015346022578615504,1.1763,0.0006034757015473957,0.00919762463787599,0.2834,0.0016575686453528249
2010-03-04,1.2763422777676343,1,0.4678863702328643,0.4661735286892449,1.164769543057861,0.0074369752206795425,0.7776,0.00034349872510475166,0.004582503673097094,0.4772,0.00032242285271522064,0.015346022578615504,1.1763,0.0006034757015473957
2010-03-05,0.6821073873205378,1,1.2763422777676343,0.6025246988760746,1.0937550085653691,0.014176692523822254,2.3775,0.00107966738487697,0.0074369752206795425,0.7776,0.00034349872510475166,0.004582503673097094,0.4772,0.00032242285271522064
2010-03-08,0.3904349190509209,1,0.6821073873205378,0.6494792117068268,1.0119147741190602,0.010262866348419664,0.2544,0.0017635002955138646,0.014176692523822254,2.3775,0.00107966738487697,0.0074369752206795425,0.7776,0.00034349872510475166
2010-03-09,0.7240679341916217,1,0.3904349190509209,0.6538150354327453,0.9606590497024435,0.0007218548962750759,0.7313,9.170567979666089e-06,0.010262866348419664,0.2544,0.0017635002955138646,0.014176692523822254,2.3775,0.00107966738487697
2010-03-10,0.8407278153516957,1,0.7240679341916217,0.7081677777127172,0.9376631577748124,0.004733503186526988,0.5211,0.0006489262226541115,0.0007218548962750759,0.7313,9.170567979666089e-06,0.010262866348419664,0.2544,0.0017635002955138646
2010-03-11,1.0698933283314245,1,0.8407278153516957,0.7827360667364835,0.8759369607096228,0.001254668746028642,0.6586,0.0005629904284578657,0.004733503186526988,0.5211,0.0006489262226541115,0.0007218548962750759,0.7313,9.170567979666089e-06
2010-03-12,0.9104041643326292,1,1.0698933283314245,0.7414462768492415,0.8704026843425513,0.0001890265526700574,0.0772,6.292239114991105e-05,0.001254668746028642,0.6586,0.0005629904284578657,0.004733503186526988,0.5211,0.0006489262226541115
2010-03-15,0.9502868764034204,1,0.9104041643326292,0.7871056322516597,0.750438194323594,0.011131601767896626,1.2411,0.0008930744830006887,0.0001890265526700574,0.0772,6.292239114991105e-05,0.001254668746028642,0.6586,0.0005629904284578657
2010-03-16,0.7975452923503566,1,0.9502868764034204,0.8990760237221597,0.7390074712153697,0.018247979901262035,1.2104,0.0008240042432650085,0.011131601767896626,1.2411,0.0008930744830006887,0.0001890265526700574,0.0772,6.292239114991105e-05
2010-03-17,0.3999604181880977,1,0.7975452923503566,0.9137714953539067,0.7080943782528402,0.007885544918286413,0.5342,0.0023275165964378175,0.018247979901262035,1.2104,0.0008240042432650085,0.011131601767896626,1.2411,0.0008930744830006887
2010-03-18,0.4853521510128888,1,0.3999604181880977,0.8256180159211871,0.6751522142228091,0.01108819864181676,1.9259,0.0008778373196296485,0.007885544918286413,0.5342,0.0023275165964378175,0.018247979901262035,1.2104,0.0008240042432650085
2010-03-19,0.4525928826416571,1,0.4853521510128888,0.70870978045748,0.6621718170108802,0.009988715362947431,0.1439,0.00021664780930663596,0.01108819864181676,1.9259,0.0008778373196296485,0.007885544918286413,0.5342,0.0023275165964378175
2010-03-22,0.4100488500962195,1,0.4525928826416571,0.6171475241192856,0.6687017524798784,0.013500356087025267,0.7111,0.0006224124057734315,0.009988715362947431,0.1439,0.00021664780930663596,0.01108819864181676,1.9259,0.0008778373196296485
2010-03-23,0.5335211990828566,1,0.4100488500962195,0.5090999188578454,0.6697671520078979,0.0092686849498822,0.2225,0.0007741160191780949,0.013500356087025267,0.7111,0.0006224124057734315,0.009988715362947431,0.1439,0.00021664780930663596
2010-03-24,0.3135547947911728,1,0.5335211990828566,0.4562951002043453,0.6833204641745664,0.001721174922645119,0.6977,0.0018988715391241584,0.0092686849498822,0.2225,0.0007741160191780949,0.013500356087025267,0.7111,0.0006224124057734315
2010-03-25,0.5979435434187088,1,0.3135547947911728,0.43901397552496035,0.6698962356893062,0.0009301182674601449,0.1206,0.0017851522807355025,0.001721174922645119,0.6977,0.0018988715391241584,0.0092686849498822,0.2225,0.0007741160191780949
2010-03-26,0.722054954418298,1,0.5979435434187088,0.46153225400612435,0.6378355586574675,0.011542500811856371,1.2311,0.0006497259932238819,0.0009301182674601449,0.1206,0.0017851522807355025,0.001721174922645119,0.6977,0.0018988715391241584
2010-03-29,0.8914157291880764,1,0.722054954418298,0.5154246683614525,0.6312593832816481,0.0023198509855664184,1.3427,0.005323881831206023,0.011542500811856371,1.2311,0.0006497259932238819,0.0009301182674601449,0.1206,0.0017851522807355025
2010-03-30,0.4099232185197593,1,0.8914157291880764,0.611698044179824,0.6447516242977658,0.019871133084551573,2.0944,1.0884127261689969e-05,0.0023198509855664184,1.3427,0.005323881831206023,0.011542500811856371,1.2311,0.0006497259932238819
2010-03-31,0.3450826385090494,1,0.4099232185197593,0.5869784480672046,0.6430510968138105,0.01648943742688047,0.1495,0.00035346519295131884,0.019871133084551573,2.0944,1.0884127261689969e-05,0.0023198509855664184,1.3427,0.005323881831206023
2010-04-01,0.2976961671480365,1,0.3450826385090494,0.5932840168107798,0.641975043999616,0.006888179158483609,0.6189,0.0009098157848885791,0.01648943742688047,0.1495,0.00035346519295131884,0.019871133084551573,2.0944,1.0884127261689969e-05
2010-04-02,0.3642213914066251,1,0.2976961671480365,0.5332345415566454,0.6349474051067193,0.010815504016004951,1.2322,0.0023337944446133463,0.006888179158483609,0.6189,0.0009098157848885791,0.01648943742688047,0.1495,0.00035346519295131884
2010-04-06,0.3543964789715453,1,0.3642213914066251,0.4616678289543108,0.6302353606146176,0.007838299779999502,0.3349,0.0039993296644702525,0.010815504016004951,1.2322,0.0023337944446133463,0.006888179158483609,0.6189,0.0009098157848885791
2010-04-07,0.3972089096904864,1,0.3543964789715453,0.3542639789110046,0.5883287333966135,0.005846542409356559,0.0229,0.0007496443341121761,0.007838299779999502,0.3349,0.0039993296644702525,0.010815504016004951,1.2322,0.0023337944446133463
2010-04-08,0.3659454814398497,1,0.3972089096904864,0.3517211171451501,0.5753788025952474,0.0012709718110475166,0.3311,0.0015166080355673017,0.005846542409356559,0.0229,0.0007496443341121761,0.007838299779999502,0.3349,0.0039993296644702525
2010-04-09,0.2407949585238589,1,0.3659454814398497,0.35589368573131014,0.5742656463401987,0.008764589227627795,0.9374,6.957765245552139e-05,0.0012709718110475166,0.3311,0.0015166080355673017,0.005846542409356559,0.0229,0.0007496443341121761
2010-04-12,0.3978213118094101,1,0.2407949585238589,0.3445134440064746,0.552298692900755,0.00012798927629731338,0.8541,0.002077420440050659,0.008764589227627795,0.9374,6.957765245552139e-05,0.0012709718110475166,0.3311,0.0015166080355673017
2010-04-13,2.746848161051098,1,0.3978213118094101,0.3512334280870316,0.5321665791033784,0.0034291364460905527,0.5114,0.00013708358685171618,0.00012798927629731338,0.8541,0.002077420440050659,0.008764589227627795,0.9374,6.957765245552139e-05
2010-04-14,0.4963084393402102,1,2.746848161051098,0.829723764502942,0.6083917987724544,0.0065785253320580495,1.0222,9.489463697498479e-05,0.0034291364460905527,0.5114,0.00013708358685171618,0.00012798927629731338,0.8541,0.002077420440050659
2010-04-15,0.9955286360778032,1,0.4963084393402102,0.8495436704328869,0.5895692658182535,0.0069996689510354315,0.156,0.0006175878214502717,0.0065785253320580495,1.0222,9.489463697498479e-05,0.0034291364460905527,0.5114,0.00013708358685171618
2010-04-16,0.7795479577155496,1,0.9955286360778032,0.9754603013604776,0.5916257094398164,0.0036705847818634396,0.0384,0.0016740882992518635,0.0069996689510354315,0.156,0.0006175878214502717,0.0065785253320580495,1.0222,9.489463697498479e-05
