Date,Realized Volatility,BIAS,pct_chg,Overnight_Information
2009-04-10,1.5451815000236453,1.9726,2.7039,20.13799999999992
2009-04-13,1.977421740257838,4.2653,2.8424,23.85699999999997
2009-04-14,1.808875598724353,4.0941,0.5363,-1.6920000000000073
2009-04-15,3.2514193284619117,3.7637,0.3512,-12.590000000000146
2009-04-16,2.976739897764263,3.1527,-0.0758,6.2800000000002
2009-04-17,3.3893788220911927,1.5983,-1.1917,-9.50799999999981
2009-04-20,1.4474092596760344,3.1934,2.1375,-3.762000000000171
2009-04-21,2.2140154498710336,1.9233,-0.8457,-34.19399999999996
2009-04-22,5.783779227559241,-1.5215,-2.9372,12.277000000000044
2009-04-23,3.4911551809467736,-1.7477,0.106,-20.670000000000073
2009-04-24,1.556666451857107,-2.3771,-0.6233,13.202000000000226
2009-04-27,2.887211619923679,-3.6853,-1.7662,-5.158999999999651
2009-04-28,1.981895129062217,-3.3552,-0.1626,-22.463999999999942
2009-04-29,1.5463890178542343,-0.3967,2.7798,0.2199999999997999
2009-04-30,1.1677243954503072,0.2104,0.3799,9.735999999999876
2009-05-04,1.288089504020388,3.307,3.3235,9.115999999999985
2009-05-05,1.5952185525882383,3.5654,0.2901,17.51800000000003
2009-05-06,1.4426906542371882,4.3427,0.9809,-3.7730000000001382
2009-05-07,2.575566589076893,3.9714,0.19,19.603000000000065
2009-05-08,2.403004285118524,4.4243,1.0856,-10.688000000000102
2009-05-11,3.8130979987564393,2.0665,-1.7481,20.64200000000028
2009-05-12,2.1631438190752594,2.7218,1.4895,-17.38400000000047
2009-05-13,1.9825771581925349,3.446,1.7414,10.858999999999924
2009-05-14,1.9779953869544813,1.8396,-0.8964,-32.32099999999946
2009-05-15,1.4773834653013918,1.3911,0.2036,7.003999999999451
2009-05-18,1.578157956963541,1.3185,0.2841,-12.693999999999505
2009-05-19,1.0878844512648072,1.8063,0.9011,26.61699999999928
2009-05-20,1.3528023924889827,0.6199,-0.9440000000000001,3.8649999999997817
2009-05-21,2.8433666812749987,-0.9777,-1.5385,-12.273000000000593
2009-05-22,1.7916334796234732,-1.3667,-0.4988,-14.63400000000047
2009-05-25,1.8758846973773016,-1.0092,0.4777,-42.259000000000015
2009-05-26,1.1384159797601825,-1.7119,-0.8213,4.99599999999964
2009-05-27,1.2400153868503012,0.0895,1.7135,12.664999999999964
2009-06-01,1.2582849332799322,3.1289999999999996,3.3556,35.470000000000255
2009-06-02,1.3547035137942316,2.9352,0.1111,18.161999999999807
2009-06-03,1.017840931552637,4.4896,1.9927,-2.036000000000513
2009-06-04,2.353248198529467,3.7098,-0.4083,-25.34100000000035
2009-06-05,0.9952022717148384,2.8145,-0.4825,16.615000000000236
2009-06-08,2.163682065189973,2.7488,0.5245,-0.5459999999998217
2009-06-09,2.5656702411346046,2.7488,0.7062,-1.825999999999567
2009-06-10,1.0922415800209726,3.011,1.0173,9.015999999999622
2009-06-11,1.340657014169588,1.5434,-0.6721,-3.967999999999847
2009-06-12,2.1046864379321235,-0.7999,-1.9146,-3.3520000000003165
2009-06-15,1.97986199051112,0.6072,1.6688,-0.7310000000002219
2009-06-16,1.1826515486452849,-0.0671,-0.4849,-26.808000000000447
2009-06-17,1.2386177434266925,1.0458,1.2284,-4.501000000000204
2009-06-18,1.025621976778588,2.3013,1.5579,2.8659999999999854
2009-06-19,0.8624737168244049,2.7879,0.9317,7.274000000000342
2009-06-22,1.364234763038266,2.8823,0.5489,20.079999999999927
2009-06-23,3.446703299645567,2.3731,-0.1245,-42.81100000000015
2009-06-24,0.9792967646762554,3.034,1.0233,-3.6510000000002947
2009-06-25,1.3868359635253944,2.6685,0.094,4.320999999999458
2009-06-26,0.7359252786108341,2.1185,0.1082,5.456000000000131
2009-06-29,0.6853170875658197,3.0933,1.6086,2.1020000000003165
2009-06-30,1.2373049014240958,1.8933,-0.5361,14.803999999999633
2009-07-01,0.93282436340103,2.8717,1.6486,-9.192999999999756
2009-07-02,1.0140199259969225,3.9202,1.7321,6.927000000000135
2009-07-03,0.9161539463366494,4.1397,0.9186,-24.440000000000055
2009-07-06,1.3103922997186583,4.5586,1.1754,3.1109999999998763
2009-07-07,1.8554113663004037,2.7039999999999997,-1.1271,-6.398999999999887
2009-07-08,2.2875950984399887,1.8788,-0.2808,-31.98999999999978
2009-07-09,1.4494575809683157,2.6046,1.3718,-7.256000000000313
2009-07-10,0.7673483960402679,1.685,-0.2915,1.7540000000003602
2009-07-13,0.8004121397870341,0.2506,-1.0718,-14.976000000000568
2009-07-14,0.4643268192614993,1.7378,2.0971,8.024000000000342
2009-07-15,0.5355949367021808,2.5431,1.3797,11.467999999999847
2009-07-16,1.2527971700319214,1.9834,-0.1508,21.22400000000016
2009-07-17,1.4675646108314582,1.8449,0.1884,-2.6790000000000873
2009-07-20,0.7959630668638172,3.8375,2.4196,14.146999999999935
2009-07-21,2.100143763419335,1.73,-1.6442,8.746999999999844
2009-07-22,1.7222625550111397,3.6624,2.5958,-5.218999999999596
2009-07-23,1.2866496220028592,3.9929,0.9669,4.488000000000284
2009-07-24,4.0653638274061965,4.5263,1.3253,15.266000000000076
2009-07-27,1.1062445984944091,5.3092,1.8564,5.112999999999829
2009-07-28,2.159733272938109,4.467,0.092,-0.8919999999998254
2009-07-29,20.83720179701286,-0.9912,-5.0006,-18.379999999999654
2009-07-30,9.4330517501781,0.2609,1.6877,14.77099999999973
2009-07-31,1.7638711803370848,2.3062,2.7247,33.11900000000014
2009-08-03,1.6612822417863344,3.2157,1.4809,17.630999999999858
2009-08-04,3.1989525570463453,2.6889999999999996,0.2556,14.521999999999935
2009-08-05,3.9664037673097416,1.0247,-1.237,-4.394999999999982
2009-08-06,4.990594072979621,-1.183,-2.105,-27.02199999999948
2009-08-07,4.175391500106157,-3.6815,-2.8495,-3.6709999999998217
2009-08-10,3.3011888717195967,-3.4755,-0.3352,27.06899999999996
2009-08-11,1.9141779702776764,-2.5283,0.4605,11.64599999999973
2009-08-12,4.420291627715956,-6.6382,-4.656000000000001,-8.74099999999953
2009-08-13,4.702252398181461,-5.2889,0.8944,-0.14600000000018554
2009-08-14,4.595862028213429,-7.0883,-2.98,-2.4140000000002146
2009-08-17,7.413736798316427,-10.8565,-5.7875,-52.10600000000022
2009-08-18,5.506876924216003,-8.005,1.4023,-25.295000000000073
2009-08-19,8.300165901220089,-10.1391,-4.3045,5.210999999999785
2009-08-20,5.552415079448257,-4.7073,4.5232,12.785999999999603
2009-08-21,4.33087882997372,-2.1368,1.6894,-6.529000000000451
2009-08-24,2.2074670858686405,-0.2119,1.103,21.421000000000276
2009-08-25,6.633798195367129,-1.6557,-2.5932,-13.329000000000178
2009-08-26,2.721071971644006,0.5835,1.7763,-26.067999999999756
2009-08-27,3.940758640278816,0.5265,-0.7144,-19.767999999999574
2009-08-28,5.832812518719009,-1.7734,-2.9089,-7.972000000000207
2009-08-31,5.459332567739497,-7.7558,-6.7446,-43.05899999999974
2009-09-01,5.327721546488755,-6.4687,0.599,-18.577000000000226
2009-09-02,2.615200564048612,-5.1461,1.1644,-2.394000000000233
2009-09-03,2.8001792310293627,-0.3709,4.7901,7.330999999999676
2009-09-04,2.578322892834981,0.5591,0.5829,-3.8530000000005202
2009-09-07,2.28169698797269,1.6458,0.6817,16.01299999999992
2009-09-08,2.41514675910336,3.3337,1.7132,-15.420999999999822
2009-09-09,2.5903860836855044,3.9685,0.5386,13.699000000000524
2009-09-10,2.5927491867829437,3.2925,-0.7255,-11.30099999999993
2009-09-11,1.8152469933951745,5.1056,2.2192,-7.690000000000055
2009-09-14,1.2447589080875032,5.0784,1.2358,1.1410000000000764
2009-09-15,1.3803742535755057,4.0566,0.2308,2.356000000000222
2009-09-16,2.9510452494737627,1.8946,-1.1213,-6.222000000000207
2009-09-17,0.8392876543036822,3.1969,2.0185,15.875999999999749
2009-09-18,3.16786234158128,-0.4334,-3.1889999999999996,3.048999999999978
2009-09-21,4.392918047416944,-0.5744,0.1466,-24.740999999999985
2009-09-22,2.9803854983447127,-2.7947,-2.3409999999999997,-10.881999999999607
2009-09-23,3.9818848128104336,-4.3018,-1.8924,0.25500000000010914
2009-09-24,4.826735123672503,-3.7059,0.3811,-18.137999999999465
2009-09-25,2.3039507286660363,-3.7119,-0.5156,-16.855000000000018
2009-09-28,2.3547575887825705,-5.4221,-2.6531,5.527999999999793
2009-09-29,3.713273366072393,-4.8202,-0.3251,0.23900000000003274
2009-09-30,1.4966663639812128,-3.2237,0.9035,18.02900000000045
2009-10-09,1.1805319729668218,1.9096,4.7596,60.70499999999993
2009-10-12,1.4599304733721818,1.5488,-0.5918,15.305999999999585
2009-10-13,0.8941742490243431,3.1236,1.4409,-4.694999999999709
2009-10-14,1.3706395297949712,4.063,1.1696,9.47800000000052
2009-10-15,1.4443136485832828,3.8884,0.3116,24.35799999999972
2009-10-16,2.735906675841308,3.335,-0.1059,12.95699999999988
2009-10-19,1.2053369727651837,4.7496,2.0708,-1.988999999999578
2009-10-20,0.9056101364800638,5.178,1.52,24.278000000000247
2009-10-21,1.2527011376606147,3.5888,-0.4495,-3.9340000000001965
2009-10-22,1.6294527625086108,2.0059,-0.6245,-1.911000000000513
2009-10-23,1.1029355818172837,3.2157,1.8495,5.974999999999909
2009-10-26,1.2827898006399543,2.5404,0.0553,6.447000000000116
2009-10-27,1.9509193260469118,-0.6444,-2.8334,-23.47499999999991
2009-10-28,1.7819973496914574,-0.5187,0.3267,-7.277000000000044
2009-10-29,1.4164070657917411,-2.7826,-2.3377,-56.13000000000011
2009-10-30,0.9805616763087271,-1.6828,1.1951,46.784000000000106
2009-11-02,2.5930646420035743,0.8419,2.6971,-62.03099999999995
2009-11-03,1.056831297263378,1.9741,1.2214,9.0949999999998
2009-11-04,1.225929426743768,2.2487,0.4595,5.085999999999785
2009-11-05,0.9943256256642116,2.7672,0.8476,4.967999999999847
2009-11-06,0.8285511372513719,2.8715,0.2847,21.084000000000287
2009-11-09,1.117634008827372,3.0258,0.365,-1.8910000000005311
2009-11-10,0.6496229065817114,2.6009,0.0953,27.585999999999785
2009-11-11,0.948905829246914,2.0168,-0.1075,-2.299000000000433
2009-11-12,0.7536582007114128,1.2534,-0.0708,6.265000000000327
2009-11-13,1.3157554480916345,1.1037,0.4634,-8.295000000000073
2009-11-16,0.731103216020533,3.2263,2.7419,18.78099999999995
2009-11-17,0.9508918300970682,2.9263,0.2394,15.99600000000055
2009-11-18,1.131964068434553,3.0,0.6197,4.375999999999749
2009-11-19,0.8057058414808053,3.0101,0.5261,7.9539999999997235
2009-11-20,0.9078922505276742,2.1722,-0.3694,-11.236000000000331
2009-11-23,0.6096807691868225,2.5918,0.9164,4.628000000000611
2009-11-24,5.195451933551063,-1.0827,-3.4486,13.556999999999789
2009-11-25,3.542339991854893,0.6072,2.0673,-8.710999999999785
2009-11-26,6.336999045842742,-3.0314,-3.6225,5.84900000000016
2009-11-27,3.351622628061645,-5.0509,-2.3562,-33.68299999999999
2009-11-30,1.5527475604478722,-1.7737,3.1986,18.02500000000009
2009-12-01,1.9286720284210488,-0.3966,1.2538,-4.242999999999938
2009-12-02,1.2224660040158324,0.7659999999999999,1.0629,17.61600000000044
2009-12-03,1.5819979441455898,0.7819,-0.1567,-1.7570000000000618
2009-12-04,5.662927975589192,2.3726,1.6056,-8.013999999999669
2009-12-07,1.7563972845460274,2.8525,0.4478,-3.9840000000003783
2009-12-08,2.70491710306901,1.5356,-1.0574,-1.5710000000003674
2009-12-09,1.6225060428835536,-0.0672,-1.7319,-38.66100000000051
2009-12-10,1.0276766428099695,0.1289,0.4536,18.786000000000513
2009-12-11,0.8807122693215613,-0.547,-0.2134,6.183999999999742
2009-12-14,3.8013087978715485,0.8231,1.7118,-0.3670000000001892
2009-12-15,1.2369754647533882,-0.1643,-0.8612,-19.306000000000495
2009-12-16,0.9031750161841728,-0.7071,-0.5878,-11.597999999999956
2009-12-17,2.163106721781737,-2.7758,-2.3389,6.394999999999982
2009-12-18,2.4790052179435125,-4.1741,-2.0507,-24.26299999999992
2009-12-21,1.876412514814436,-3.2726,0.2918,-5.81899999999996
2009-12-22,2.0054605634135916,-4.7908,-2.32,3.6419999999998254
2009-12-23,1.4720852983103507,-3.5659,0.7624,-2.3209999999999127
2009-12-24,0.986766417535163,-0.7536,2.5907,7.097000000000207
2009-12-25,0.7181783184462033,-0.8022,-0.3823,-4.1840000000001965
2009-12-28,0.8113667382730424,1.0598,1.5099,7.507000000000062
2009-12-29,1.0090770928561796,1.9906,0.7205,1.387000000000171
2009-12-30,1.3135503590666164,3.5807,1.5829,0.06700000000000728
2009-12-31,0.9140195918394594,3.7194,0.4456,2.3980000000001382
2010-01-04,0.7251559571824305,2.2427,-1.0185,12.610999999999876
2010-01-05,1.6928755429064732,2.9371,1.1844,10.707999999999629
2010-01-06,1.1045721240235935,1.4122,-0.852,-4.661999999999807
2010-01-07,1.6874059827845656,-0.87,-1.8880000000000001,-0.22400000000016007
2010-01-08,1.8506046215837066,-0.9011,0.1009,-15.516999999999825
2010-01-11,1.6197488475729458,-0.6016,0.5242,105.61399999999958
2010-01-12,1.6082220330449026,1.0261,1.9054,-7.045000000000073
2010-01-13,1.9096777913066216,-1.9818,-3.0944,-68.99000000000024
2010-01-14,0.8529412348785624,-0.512,1.3519,10.722999999999956
2010-01-15,0.932233834587148,-0.0821,0.2675,1.6399999999998727
2010-01-18,0.522783690583436,0.3398,0.4015,-10.514999999999873
2010-01-19,0.7791728832415828,0.7531,0.302,5.117999999999938
2010-01-20,2.0957277849525378,-1.8839,-2.9266,5.163000000000011
2010-01-21,2.125186588559077,-1.5616,0.2225,2.3390000000003965
2010-01-22,3.396033172219886,-2.2999,-0.9584,-40.13899999999967
2010-01-25,1.7045942299040502,-3.0087,-1.0924,-25.267999999999574
2010-01-26,2.8386620366024573,-4.5988,-2.4243,0.4370000000003529
2010-01-27,2.4825925451393376,-5.0767,-1.0859,1.1459999999997308
2010-01-28,1.5180608562164852,-4.1628,0.2523,-1.3929999999995744
2010-01-29,1.229977556599512,-3.5934,-0.162,-14.400000000000091
2010-02-01,2.1987041507858662,-4.2257,-1.6035,-7.917999999999665
2010-02-02,1.191647408406998,-3.4609,-0.226,14.392999999999574
2010-02-03,3.549622944749688,-0.7036,2.3553,10.321000000000367
2010-02-04,1.2017627847843586,-0.4473,-0.2839,-20.784999999999854
2010-02-05,1.4776333375260065,-1.6872,-1.8665,-59.110999999999876
2010-02-08,1.124688026848779,-1.3030000000000002,-0.1438,-2.949999999999818
2010-02-09,0.7709208896753253,-0.6076,0.4657,-3.0840000000002874
2010-02-10,0.30893430232369484,0.5408,1.1414,18.29599999999982
2010-02-11,0.3866100604797914,0.6712,0.1006,2.5820000000003347
2010-02-12,0.2353483314161507,1.6728,1.0931,10.588999999999487
2010-02-22,0.6088878214668957,0.9654,-0.4882,-1.4299999999998363
2010-02-23,1.3032784381191598,0.1043,-0.6933,-4.490999999999531
2010-02-24,0.8667308126863255,1.3711,1.3278,-17.59099999999944
2010-02-25,0.5945864268334855,2.4361,1.272,4.4789999999998145
2010-02-26,0.4473348231667772,1.7624,-0.2834,-7.119999999999891
2010-03-01,0.3687558004213281,2.438,1.1763,5.063000000000102
2010-03-02,0.452304222791762,1.5306,-0.4772,1.863999999999578
2010-03-03,0.4678863702328643,1.9345,0.7776,0.9910000000004402
2010-03-04,1.2763422777676343,-0.6129,-2.3775,1.0640000000003056
2010-03-05,0.6821073873205378,-0.4024,0.2544,3.2660000000000764
2010-03-08,0.3904349190509209,0.162,0.7313,5.349999999999909
2010-03-09,0.7240679341916217,0.3988,0.5211,0.028000000000247383
2010-03-10,0.8407278153516957,-0.3497,-0.6586,-1.9909999999995307
2010-03-11,1.0698933283314245,-0.2423,0.0772,1.7170000000000982
2010-03-12,0.9104041643326292,-1.3561,-1.2411,0.19200000000000728
2010-03-15,0.9502868764034204,-2.195,-1.2104,-2.6900000000000546
2010-03-16,0.7975452923503566,-1.4125,0.5342,-2.4520000000002256
2010-03-17,0.3999604181880977,0.6404,1.9259,6.97400000000016
2010-03-18,0.4853521510128888,0.4203,-0.1439,2.6789999999996326
2010-03-19,0.4525928826416571,1.0122,0.7111,0.6599999999998545
2010-03-22,0.4100488500962195,1.1659,0.2225,1.9099999999998545
2010-03-23,0.5335211990828566,0.513,-0.6977,2.3810000000007676
2010-03-24,0.3135547947911728,0.6082,0.1206,5.802999999999884
2010-03-25,0.5979435434187088,-0.5253,-1.2311,-5.4520000000002256
2010-03-26,0.722054954418298,0.6568,1.3427,-1.9609999999997854
2010-03-29,0.8914157291880764,2.2709,2.0944,16.33299999999963
2010-03-30,0.4099232185197593,1.9709999999999999,0.1495,0.03400000000056025
2010-03-31,0.3450826385090494,1.1466,-0.6189,1.106000000000222
2010-04-01,0.2976961671480365,2.0565,1.2322,2.8299999999999272
2010-04-02,0.3642213914066251,2.0997,0.3349,7.354000000000269
2010-04-06,0.3543964789715453,1.8461,0.0229,12.654999999999745
2010-04-07,0.3972089096904864,1.1986,-0.3311,-2.3669999999992797
2010-04-08,0.3659454814398497,0.0508,-0.9374,-4.77100000000064
2010-04-09,0.2407949585238589,0.4986,0.8541,0.21699999999964348
2010-04-12,0.3978213118094101,-0.237,-0.5114,6.540999999999713
2010-04-13,2.746848161051098,0.6626,1.0222,0.4290000000000873
2010-04-14,0.4963084393402102,0.6987,0.156,0.3000000000001819
2010-04-15,0.9955286360778032,0.4815,-0.0384,1.956000000000131
2010-04-16,0.7795479577155496,-0.565,-1.0952,-5.293999999999869
2010-04-19,1.9685856986094343,-4.7926,-4.792,-33.51700000000028
2010-04-20,3.2427452963566483,-4.2692,-0.0256,-0.21600000000034925
2010-04-21,0.8775624202341822,-2.1811,1.8038,5.085000000000036
2010-04-22,0.9543636592074884,-2.8976,-1.1141,-11.988999999999578
2010-04-23,1.5281927805668596,-2.9052,-0.5317,-3.916000000000622
2010-04-26,1.060843956576192,-2.8569,-0.4704,4.539999999999964
2010-04-27,2.2375357689337303,-4.0763,-2.0736,-7.35799999999972
2010-04-28,1.5049689622061118,-3.4805,-0.2613,-24.760999999999967
2010-04-29,1.2046222136472593,-3.5906,-1.0998,11.865000000000236
2010-04-30,3.0747081919845565,-2.6678,0.076,-0.7829999999999018
2010-05-04,1.4515013960646574,-3.3909,-1.2309,-49.25699999999961
2010-05-05,2.530293818280158,-2.2378,0.7715,-30.76299999999992
2010-05-06,2.3666445074290223,-5.3053,-4.1107,-18.200000000000273
2010-05-07,3.4897265349470783,-6.0691,-1.8732,-53.710000000000036
2010-05-10,2.805927430948988,-4.7589999999999995,0.3859,2.4760000000005675
2010-05-11,2.523496132729354,-5.4915,-1.8965,46.84700000000021
2010-05-12,5.2714514840900755,-4.3397,0.3075,-19.554999999999836
2010-05-13,2.2712081312849346,-1.6939,2.0632,-2.1350000000002183
2010-05-14,1.6463422705576203,-1.584,-0.512,-18.411000000000513
2010-05-17,2.254268152570284,-5.5014,-5.0692,-32.7470000000003
2010-05-18,3.5352956316068878,-3.3569,1.3614,-4.789999999999964
2010-05-19,3.0375605259279537,-2.64,-0.2688,-13.152999999999793
2010-05-20,2.0221861353089317,-3.1695,-1.2314,-16.26700000000028
2010-05-21,3.156843328703076,-1.7342,1.0791,-63.36500000000024
2010-05-24,2.1413837657606143,1.7833,3.4798,12.795999999999822
2010-05-25,1.572462558746084,-0.0556,-1.8999,-19.063999999999396
2010-05-26,1.7331029593035168,0.1792,0.1206,-1.7770000000000437
2010-05-27,2.0393760090583064,1.54,1.1473,-10.687999999999647
2010-05-28,1.1527780494653421,1.6931,-0.0057,24.485000000000127
2010-05-31,2.1386664879879307,-0.8653,-2.3955,-7.899000000000342
2010-06-01,3.7056022723058537,-1.6783,-0.9206,-14.384000000000015
2010-06-02,2.4763403724430684,-1.4963,0.1223,-19.740999999999985
2010-06-03,1.6598654879694366,-2.2029,-0.7298,4.347000000000207
2010-06-04,1.0501766559958667,-2.0547,0.0367,-16.424999999999727
2010-06-07,1.4306390628150767,-3.0592,-1.6394,-45.264000000000124
2010-06-08,1.0940651292110282,-2.5649,0.0883,-1.6449999999999818
2010-06-09,3.6171454910772103,0.3081,2.7814,9.931999999999789
2010-06-10,1.036146060705981,-0.1566,-0.8240000000000001,-22.320999999999913
2010-06-11,0.814450152278642,0.4662,0.2873,12.31899999999996
2010-06-17,0.741442308707917,0.2121,-0.3773,19.02300000000014
2010-06-18,1.3686986461124542,-1.416,-1.8367,-3.6429999999995744
2010-06-21,2.034209692387724,1.3882,2.9042,4.069999999999709
2010-06-22,0.5057212612756353,1.3426,0.0962,-6.579000000000178
2010-06-23,1.069086248884643,0.5415,-0.7272,-12.355000000000018
2010-06-24,1.1493200066702167,0.2035,-0.1217,-6.233000000000175
2010-06-25,1.1166109634380903,-0.4913,-0.5426,-10.204999999999927
2010-06-28,0.9328415701349904,-0.9874,-0.687,-2.16800000000012
2010-06-29,3.136725385231459,-4.7097,-4.2688,-0.781999999999698
2010-06-30,1.5302275408881578,-5.1972,-1.1818,-17.510999999999967
2010-07-01,0.9742548355572344,-5.472,-1.0248,-4.4229999999997744
2010-07-02,2.9008668361605636,-4.6143,0.3837,-2.469000000000051
2010-07-05,2.83376106585106,-4.5235,-0.7954,-24.143999999999778
2010-07-06,1.0959720163000009,-1.9769999999999999,1.9238,-5.663000000000011
2010-07-07,0.762139350982981,-0.9016,0.4853,-1.7590000000000146
2010-07-08,0.6678944547171487,-0.5286,-0.2465,8.558999999999742
2010-07-09,1.7376967417538705,2.1129,2.3093,1.4299999999998363
2010-07-12,1.0592779819311555,3.1208,0.8011,-2.381999999999607
2010-07-13,0.9113508081034504,1.3494,-1.6233,-22.027999999999793
2010-07-14,0.9554921188672724,1.8793,0.8225,5.817000000000007
2010-07-15,1.789664391840634,-0.2312,-1.8675,-4.451000000000022
2010-07-16,1.3017201104131941,-0.4021,-0.0014,-9.623000000000047
2010-07-19,1.1365918528041272,1.2357,2.1099,-24.69100000000026
2010-07-20,0.8490457487567851,2.9137,2.1535,2.331999999999425
2010-07-21,1.0923142385536009,2.7073,0.2635,0.8890000000001237
2010-07-22,0.8103245419684283,3.1860000000000004,1.0654,-9.417999999999665
2010-07-23,1.0904657063303498,3.1535,0.3755,4.445000000000164
2010-07-26,0.8240759890240671,3.4151,0.6475,4.344000000000506
2010-07-27,0.702219983680806,2.3716,-0.5144,-7.092999999999847
2010-07-28,0.8030073414810082,4.013999999999999,2.2636,-1.0459999999998217
2010-07-29,1.2393291812138356,3.6685,0.5488,1.3849999999997635
2010-07-30,0.7479610374257968,2.3982,-0.4008,-5.263999999999669
2010-08-02,0.7588650588405842,2.9696,1.3275,-1.695999999999458
2010-08-03,1.4627591609039756,0.8342,-1.703,6.275000000000091
2010-08-04,1.7044961776977896,0.8771,0.4385,-6.503000000000156
2010-08-05,1.360725738627076,-0.0251,-0.6733,-2.2789999999999964
2010-08-06,0.9984993545306354,1.0775,1.436,-2.044000000000324
2010-08-09,0.8312296204109462,1.2923,0.5319,-2.0280000000002474
2010-08-10,1.6980150851765698,-1.7101,-2.8909,0.25999999999976353
2010-08-11,1.324365155928634,-1.1492,0.47100000000000003,-7.6590000000001055
2010-08-12,1.1166949211325925,-2.0936,-1.2281,-22.57800000000043
2010-08-13,0.9498539387745408,-0.7904,1.2124,1.211999999999989
2010-08-16,0.8257394346882602,1.3449,2.1103,-2.9079999999999018
2010-08-17,0.6366708917318709,1.5591,0.3826,1.4760000000001128
2010-08-18,0.7992115233829219,1.2396,-0.2093,2.60799999999972
2010-08-19,1.1215215540635912,1.8029,0.813,3.1299999999996544
2010-08-20,1.2770761363904166,0.1342,-1.6991,-10.960000000000036
2010-08-23,0.8960878301340856,0.1486,-0.1113,-4.48700000000008
2010-08-24,1.1033928256540997,0.3542,0.4145,-2.8339999999998327
2010-08-25,0.9902089697738612,-1.6395,-2.0272,-15.357000000000426
2010-08-26,0.7591627520787796,-1.4826,0.2658,8.302000000000135
2010-08-27,0.686982779923795,-1.2229999999999999,0.2789,-0.9800000000000182
2010-08-30,0.4864908597757859,0.3975,1.6058,11.523999999999432
2010-08-31,0.5137236928019324,-0.0021,-0.5227,-7.876999999999953
2010-09-01,1.2822428172366651,-0.4414,-0.6032,2.255000000000109
2010-09-02,0.573570599980521,0.9306,1.2541,24.010999999999967
2010-09-03,0.8273440812728741,0.8659,-0.0144,2.3530000000005202
2010-09-06,0.5948601006741732,2.197,1.5386,11.80099999999993
2010-09-07,0.8838278225774571,2.0911,0.0784,1.9679999999998472
2010-09-08,0.364525981947864,1.5955,-0.1138,-10.652000000000044
2010-09-09,0.9463895497183544,-0.0714,-1.4447,3.3470000000002074
2010-09-10,0.8190561253537808,-0.0108,0.2581,0.8829999999998108
2010-09-13,0.4145488852584544,0.797,0.9429,2.4459999999999127
2010-09-14,0.6444016228915909,0.617,0.0075,5.749000000000251
2010-09-15,0.7865426397680646,-0.8409,-1.3397,-0.13599999999996726
2010-09-16,1.364840123197755,-2.5172,-1.8864,-5.58199999999988
2010-09-17,0.6967344047016838,-2.4515,-0.1451,5.085999999999785
2010-09-20,1.3318955704914868,-2.4321,-0.3839,2.79300000000012
2010-09-21,0.4437315490383051,-1.9304,0.1096,5.050000000000182
2010-09-27,0.30595431674359064,-0.2983,1.4052,8.989999999999782
2010-09-28,0.2988058565367452,-0.7591,-0.6322,-2.641000000000531
2010-09-29,0.6077029806166808,-0.5864,-0.0259,-2.4349999999999454
2010-09-30,0.4253028947717743,1.2524,1.7229,-10.962999999999738
2010-10-08,0.8035242982947727,4.2207,3.1286,25.5949999999998
2010-10-11,1.3332911033629715,6.1918,2.4901,16.281999999999698
2010-10-12,1.1199862852127338,6.5326,1.2278,-11.177999999999884
2010-10-13,1.9462601144000349,6.2345,0.7023,0.7309999999997672
2010-10-14,2.544560745252797,5.7706,0.6387,20.19100000000026
2010-10-15,2.017414647602945,7.6316,3.1783,-15.898000000000138
2010-10-18,6.553573867813354,5.8001,-0.5363,14.302000000000135
2010-10-19,2.232067077613378,5.9877,1.5777,-5.597000000000207
2010-10-20,4.089302714528826,4.6092,0.0699,-54.3420000000001
2010-10-21,2.5098174223463006,2.7252,-0.6797,5.274000000000342
2010-10-22,1.4162031021097052,1.6063,-0.2846,-6.778999999999542
2010-10-25,1.2467907199016757,3.3518,2.5672,4.663000000000011
2010-10-26,1.7592683808644034,2.3237,-0.3237,14.424999999999727
2010-10-27,1.7260765741323134,0.3686,-1.4629,-9.897999999999683
2010-10-28,1.7157850867051292,-0.1587,-0.1491,-7.757999999999811
2010-10-29,1.2480227435078879,-0.6427,-0.4593,0.7169999999996435
2010-11-01,0.7229499320490642,1.5305,2.524,8.05099999999993
2010-11-02,2.002675568335753,1.0986,-0.2812,7.610000000000127
2010-11-03,2.6231991413148696,0.5288,-0.4743,-1.412000000000262
2010-11-04,1.480560333408972,2.0346,1.8459999999999999,4.378000000000156
2010-11-05,0.6584710501886667,2.9159,1.3786,42.930999999999585
2010-11-08,0.8916753558180308,3.5349,0.9591,10.897999999999683
2010-11-09,1.250411451851717,2.418,-0.7758,-0.49299999999993815
2010-11-10,1.1831414638179685,1.3844,-0.6266,-14.559999999999945
2010-11-11,1.7224052165765626,1.9237,1.0396,-6.8449999999998
2010-11-12,8.035555622807259,-3.3525,-5.1564,-25.822000000000116
2010-11-15,3.8807544278512234,-2.2891,0.9706,-0.5629999999996471
2010-11-16,5.111922301000181,-5.7136,-3.9767,-6.769999999999982
2010-11-17,4.281516554218564,-6.945,-1.9237,-42.059999999999945
2010-11-18,1.9739239170781773,-5.3863,0.9368,16.748000000000047
2010-11-19,4.141099430816265,-3.8583,0.8066,14.202999999999975
2010-11-22,1.7031844061360075,-3.1106,-0.1452,-26.960000000000036
